,id,price,neighbourhood_group_cleansed,latitude,longitude,bathrooms,availability_30,beds,bedrooms,review_scores_value,bed_type,minimum_nights,maximum_nights,availability_365,property_type,is_business_travel_ready,cleaning_fee,room_type,square_feet,guests_included
17553,23274121,$14.00,Steglitz - Zehlendorf,52.42936340305973,13.218110817205124,1.0,0,1.0,1.0,10.0,Real Bed,5,10,0,Hostel,f,,Private room,,1
2835,4290174,$60.00,Pankow,52.634285157703744,13.499121038249312,1.0,7,4.0,2.0,9.0,Real Bed,2,1125,281,Apartment,f,$30.00,Entire home/apt,,2
9735,14483539,$50.00,Friedrichshain-Kreuzberg,52.48648161133914,13.394047448566825,1.0,0,1.0,0.0,10.0,Real Bed,63,300,230,Apartment,f,$50.00,Entire home/apt,,1
11455,17151097,$91.00,Charlottenburg-Wilm.,52.51093748987218,13.30234340674426,1.0,2,1.0,0.0,9.0,Real Bed,1,1125,323,Apartment,f,$49.00,Entire home/apt,,2
10005,14960015,$73.00,Friedrichshain-Kreuzberg,52.51385952380768,13.454314927775693,1.0,0,2.0,2.0,9.0,Real Bed,1,7,0,Apartment,f,$30.00,Entire home/apt,,1
7213,10407289,$50.00,Friedrichshain-Kreuzberg,52.50013522559775,13.44547405627989,1.0,0,2.0,1.0,9.0,Real Bed,3,1125,0,Apartment,f,,Entire home/apt,,1
7605,11215481,$85.00,Tempelhof - Schöneberg,52.44643148223906,13.388645358168619,2.0,30,4.0,3.0,10.0,Real Bed,3,360,50,House,f,$80.00,Entire home/apt,,3
975,1084512,$29.00,Mitte,52.540312275607654,13.350514420558369,1.0,19,2.0,1.0,10.0,Real Bed,5,90,59,Apartment,f,$35.00,Entire home/apt,,1
2268,3494636,$35.00,Neukölln,52.47985779771183,13.443563424283822,1.0,0,2.0,1.0,8.0,Real Bed,1,1125,314,Apartment,f,$20.00,Private room,,1
3770,5780331,$50.00,Neukölln,52.46812376639404,13.425419829005175,1.0,19,1.0,1.0,10.0,Real Bed,2,1125,341,Apartment,f,,Entire home/apt,,1
16551,22242857,$100.00,Pankow,52.538269496216145,13.424944391705857,1.0,0,1.0,0.0,,Real Bed,1,1125,0,Apartment,f,,Private room,,1
2838,4292728,$20.00,Treptow - Köpenick,52.46459938719,13.486209930897392,1.0,23,1.0,1.0,9.0,Real Bed,20,30,148,Apartment,f,,Private room,,1
132,179102,$170.00,Pankow,52.568681282401506,13.399690953780912,1.5,18,15.0,3.0,10.0,Real Bed,2,365,244,Apartment,f,$140.00,Entire home/apt,0.0,4
10131,15144139,$40.00,Pankow,52.542787014399174,13.415483899389491,1.0,1,1.0,1.0,10.0,Real Bed,2,350,1,Apartment,f,,Private room,,1
581,623231,$35.00,Friedrichshain-Kreuzberg,52.50226866116332,13.455731462772652,1.0,0,1.0,1.0,9.0,Real Bed,2,1125,0,Apartment,f,$10.00,Private room,,1
21470,28572080,$55.00,Neukölln,52.479110387824974,13.434718640317106,1.0,16,3.0,1.0,10.0,Real Bed,2,7,16,Apartment,f,,Private room,,1
9716,14459706,$24.00,Neukölln,52.48217804418045,13.431902340765214,1.0,0,2.0,1.0,10.0,Real Bed,2,7,0,Apartment,f,,Private room,,1
9035,13627061,$60.00,Friedrichshain-Kreuzberg,52.51354412582607,13.431020521913895,1.0,0,1.0,1.0,,Real Bed,1,5,0,Apartment,f,$5.00,Private room,,1
6839,9871041,$65.00,Neukölln,52.47663967213062,13.453851384285919,1.0,5,1.0,1.0,10.0,Real Bed,3,21,256,Apartment,f,$18.00,Entire home/apt,,1
393,361487,$36.00,Mitte,52.53663771223045,13.401454881286616,1.0,1,1.0,1.0,10.0,Real Bed,90,2000,160,Apartment,f,$40.00,Entire home/apt,,2
10218,15305737,$40.00,Neukölln,52.47216684141385,13.449611422941235,1.0,0,1.0,1.0,10.0,Real Bed,2,20,0,Apartment,f,,Private room,,1
6558,9510847,$45.00,Neukölln,52.480683793004474,13.428955649642985,1.0,4,2.0,1.0,9.0,Real Bed,2,1125,121,Apartment,f,$15.00,Private room,,2
9301,13949401,$40.00,Neukölln,52.481883471692285,13.445160912150614,1.0,0,2.0,1.0,9.0,Real Bed,2,45,0,Apartment,f,$0.00,Private room,,1
2803,4233031,$55.00,Treptow - Köpenick,52.46303750432803,13.515814384900802,1.0,0,2.0,2.0,9.0,Real Bed,3,1125,0,Apartment,f,$20.00,Entire home/apt,,1
14169,20169998,$45.00,Lichtenberg,52.50137156366167,13.490140800386277,1.0,0,1.0,2.0,10.0,Real Bed,2,14,0,Apartment,f,,Entire home/apt,,1
13181,19235341,$50.00,Neukölln,52.4773984624171,13.447430854844196,1.0,0,1.0,0.0,9.0,Real Bed,4,7,155,Apartment,f,$5.00,Entire home/apt,,1
3928,6098598,$45.00,Mitte,52.53610797267904,13.395868932902019,1.0,0,1.0,1.0,,Real Bed,7,60,0,Apartment,f,$70.00,Entire home/apt,,1
19497,25930057,$30.00,Tempelhof - Schöneberg,52.48859141348079,13.36733372641995,1.0,4,1.0,1.0,8.0,Real Bed,1,365,283,Loft,f,$20.00,Private room,,1
17112,22802121,$40.00,Reinickendorf,52.56226933453546,13.349063995700334,1.0,13,1.0,1.0,9.0,Real Bed,2,100,342,Apartment,f,$35.00,Entire home/apt,,1
8401,12417640,$45.00,Neukölln,52.47236382117338,13.430979081166791,1.0,0,2.0,1.0,,Real Bed,1,1125,0,Apartment,f,$20.00,Entire home/apt,,1
4036,6296787,$45.00,Pankow,52.52918432513756,13.409399817411922,1.0,0,1.0,1.0,10.0,Real Bed,2,3,0,Apartment,f,,Private room,,2
21217,28224653,$135.00,Friedrichshain-Kreuzberg,52.48919881267279,13.379223851879267,1.0,3,1.0,1.0,,Real Bed,2,1125,3,Apartment,f,$25.00,Entire home/apt,,1
21374,28444525,$25.00,Neukölln,52.46901182645561,13.431256906870527,1.0,8,1.0,1.0,10.0,Real Bed,4,16,8,Apartment,f,$20.00,Private room,,1
8183,12015578,$27.00,Pankow,52.540667567016534,13.410354546428854,1.0,0,1.0,1.0,10.0,Real Bed,3,1125,0,Condominium,f,$12.00,Private room,,2
10469,15797630,$40.00,Treptow - Köpenick,52.489506477066115,13.448595684796546,1.0,0,1.0,1.0,,Real Bed,1,6,0,Apartment,f,,Private room,,1
225,243238,$64.00,Treptow - Köpenick,52.445958237270524,13.497777517486085,1.0,14,4.0,2.0,9.0,Real Bed,2,365,325,Apartment,f,$0.00,Entire home/apt,,2
11426,17115583,$47.00,Friedrichshain-Kreuzberg,52.50025583099432,13.430457726115243,1.0,0,1.0,1.0,10.0,Real Bed,2,14,35,Apartment,f,$0.00,Private room,,1
4211,6558032,$100.00,Mitte,52.508872851351185,13.366390709800482,1.0,0,2.0,1.0,9.0,Real Bed,2,5,0,Apartment,f,$30.00,Entire home/apt,,2
11690,17453756,$40.00,Friedrichshain-Kreuzberg,52.49192650003003,13.383667365351865,1.5,10,1.0,1.0,9.0,Real Bed,2,1125,10,Apartment,f,,Private room,,1
21809,29006400,$99.00,Pankow,52.538422156068705,13.438231968741743,1.0,12,2.0,1.0,10.0,Real Bed,1,63,66,Apartment,f,$36.00,Entire home/apt,,2
6777,9804273,$25.00,Friedrichshain-Kreuzberg,52.516296788564574,13.457735682280171,1.0,0,1.0,1.0,,Real Bed,1,1125,0,Condominium,f,,Entire home/apt,,1
4613,7091670,$28.00,Pankow,52.54628459813062,13.416841981819621,1.0,0,1.0,1.0,,Real Bed,3,1125,0,Apartment,f,,Private room,,1
15786,21602294,$40.00,Tempelhof - Schöneberg,52.49206954963978,13.366210727104384,1.0,0,1.0,1.0,8.0,Real Bed,1,30,0,Apartment,f,,Private room,,1
21061,28044368,$150.00,Charlottenburg-Wilm.,52.498463714493646,13.317444388095081,1.0,0,2.0,1.0,9.0,Real Bed,1,1125,45,Apartment,f,$50.00,Entire home/apt,,2
8593,12935294,$60.00,Mitte,52.52343997074152,13.32881484278151,1.0,9,4.0,1.0,9.0,Real Bed,3,1000,156,Apartment,f,$30.00,Private room,,2
11366,17003027,$40.00,Mitte,52.52272259872978,13.349018135115365,1.0,4,1.0,1.0,10.0,Real Bed,1,1125,10,Loft,f,$0.00,Entire home/apt,,1
14168,20168268,$42.00,Friedrichshain-Kreuzberg,52.4930055609313,13.431946242665706,1.0,0,2.0,1.0,9.0,Real Bed,2,1125,0,Apartment,f,$8.00,Private room,,1
21153,28156051,$20.00,Pankow,52.56740584716886,13.416415297289891,1.0,1,1.0,1.0,8.0,Real Bed,1,1125,19,Bed and breakfast,f,$15.00,Private room,,1
20714,27627221,$119.00,Mitte,52.52466906067793,13.380033852934101,1.5,29,2.0,2.0,10.0,Real Bed,3,14,54,Apartment,f,$50.00,Private room,,2
21865,29074368,$79.00,Mitte,52.52324697990361,13.357222300685956,1.0,11,2.0,0.0,10.0,Real Bed,6,93,139,Apartment,f,$39.00,Entire home/apt,,1
19026,25145028,$25.00,Marzahn - Hellersdorf,52.517994361156006,13.582869670344794,1.0,12,1.0,1.0,9.0,Real Bed,2,3,59,Apartment,f,,Private room,,1
21931,29138641,$54.00,Tempelhof - Schöneberg,52.49796139184144,13.354399355675405,1.0,5,1.0,2.0,9.0,Real Bed,3,1125,294,Apartment,f,$34.00,Entire home/apt,,1
12872,18891016,$64.00,Mitte,52.50149780679615,13.361694843772927,1.0,0,6.0,2.0,9.0,Real Bed,2,1125,0,Apartment,f,$50.00,Entire home/apt,,5
17120,22809868,$50.00,Friedrichshain-Kreuzberg,52.5154574516104,13.428728216200955,1.0,0,1.0,1.0,,Real Bed,1,1,0,Condominium,f,,Private room,,1
5008,7503186,$49.00,Pankow,52.5308479514495,13.409079201304214,1.0,5,1.0,1.0,10.0,Pull-out Sofa,2,1125,8,Townhouse,f,,Private room,,1
16025,21815268,$43.00,Friedrichshain-Kreuzberg,52.518824821668815,13.428889769960714,1.0,8,1.0,1.0,10.0,Real Bed,3,1125,23,Apartment,f,,Private room,,1
3403,5166443,$45.00,Friedrichshain-Kreuzberg,52.49438328641674,13.420138657622758,1.0,0,1.0,1.0,,Real Bed,1,1125,0,Apartment,f,,Private room,,1
3515,5333084,$30.00,Pankow,52.53706939518303,13.436746856990721,1.0,10,1.0,1.0,10.0,Real Bed,2,7,126,Apartment,f,,Private room,,2
3883,6001029,$55.00,Friedrichshain-Kreuzberg,52.49810609709405,13.416276215130924,1.0,0,1.0,1.0,,Real Bed,1,1125,0,Apartment,f,,Entire home/apt,,1
12190,18067902,$46.00,Mitte,52.50576218415879,13.416941052568276,1.0,16,1.0,1.0,10.0,Real Bed,2,1125,286,Apartment,f,$20.00,Private room,,1
22045,29297242,$70.00,Neukölln,52.47536492241042,13.423740132416306,1.0,10,1.0,1.0,8.0,Real Bed,2,1125,10,Apartment,f,$20.00,Entire home/apt,,1
6755,9783281,$45.00,Friedrichshain-Kreuzberg,52.4895805909139,13.414573030843732,1.0,0,1.0,1.0,9.0,Real Bed,3,1125,0,Apartment,f,$15.00,Entire home/apt,,1
17110,22794409,$44.00,Neukölln,52.486919608858436,13.42552189207947,1.0,0,2.0,1.0,10.0,Real Bed,5,7,0,Apartment,f,$0.00,Entire home/apt,,1
2908,4401036,$115.00,Friedrichshain-Kreuzberg,52.511279866857954,13.467690322729812,1.0,0,2.0,1.0,8.0,Real Bed,3,30,284,Apartment,f,$60.00,Private room,,3
18043,23764131,$45.00,Friedrichshain-Kreuzberg,52.500821403209,13.40882784368702,1.0,0,1.0,0.0,,Real Bed,1,1125,0,Apartment,f,,Entire home/apt,,1
4261,6626912,$55.00,Mitte,52.562261536880044,13.387967800074888,1.0,0,3.0,2.0,8.0,Real Bed,2,1125,0,Condominium,f,$40.00,Entire home/apt,,3
8071,11840908,$30.00,Friedrichshain-Kreuzberg,52.50890007118357,13.454596324476752,1.0,0,1.0,1.0,10.0,Real Bed,3,25,67,Apartment,f,,Private room,,1
18386,24170583,$35.00,Mitte,52.531635483595025,13.333493548306706,1.0,0,1.0,1.0,,Real Bed,3,7,0,Apartment,f,,Private room,,1
2423,3713261,$77.00,Neukölln,52.47581582173161,13.42274317622869,2.0,0,2.0,2.0,10.0,Real Bed,4,1125,0,Apartment,f,$35.00,Entire home/apt,,2
1231,1461104,$35.00,Friedrichshain-Kreuzberg,52.5006949990086,13.429560940154646,1.0,0,1.0,1.0,8.0,Real Bed,2,1125,0,Apartment,f,,Private room,,1
5264,7719851,$35.00,Neukölln,52.4826089060594,13.453638663285544,1.0,0,2.0,2.0,10.0,Real Bed,2,16,0,Apartment,f,,Entire home/apt,,1
17221,22932203,$40.00,Pankow,52.55158859176342,13.413588586278365,1.0,2,1.0,1.0,10.0,Real Bed,2,8,2,Apartment,f,$7.00,Private room,,1
6163,8864979,$30.00,Mitte,52.538795205024,13.359000570084419,1.0,0,1.0,1.0,10.0,Real Bed,1,1125,0,Apartment,f,,Private room,,1
11377,17017082,$35.00,Mitte,52.550639891242106,13.354457821041365,1.0,0,2.0,2.0,10.0,Real Bed,7,1125,0,Apartment,f,$0.00,Entire home/apt,,2
3548,5383000,$36.00,Friedrichshain-Kreuzberg,52.497140971138315,13.440485998271427,1.0,0,2.0,1.0,9.0,Real Bed,1,1125,0,Apartment,f,$15.00,Private room,,2
16488,22202484,$21.00,Friedrichshain-Kreuzberg,52.52417136116203,13.429366260605773,1.0,0,1.0,1.0,10.0,Real Bed,6,1125,0,Apartment,f,,Private room,,1
21069,28059062,$45.00,Charlottenburg-Wilm.,52.49925141693468,13.302605896268586,1.0,3,1.0,0.0,10.0,Real Bed,3,1125,12,Apartment,f,$30.00,Entire home/apt,,1
17766,23479231,$30.00,Mitte,52.560721788028005,13.385492188101885,1.0,0,1.0,1.0,,Real Bed,3,8,0,Apartment,f,,Private room,,1
21822,29021563,$290.00,Mitte,52.52949180146964,13.400984178242659,1.0,16,1.0,1.0,,Real Bed,1,1125,214,Serviced apartment,f,,Entire home/apt,,2
7548,11118444,$80.00,Pankow,52.53284386973439,13.424226147257118,2.0,0,1.0,1.0,10.0,Real Bed,2,7,0,Apartment,f,$30.00,Private room,,1
5481,7898035,$42.00,Pankow,52.562591350360954,13.41661550819991,1.0,0,1.0,2.0,,Real Bed,7,60,0,Condominium,f,,Entire home/apt,,1
21700,28879438,$650.00,Charlottenburg-Wilm.,52.503440956642024,13.328008710737539,1.0,29,,1.0,,Real Bed,1,1125,235,Boutique hotel,f,,Private room,,2
22413,29727761,$55.00,Neukölln,52.486906055277366,13.421758433694599,1.0,20,2.0,1.0,,Real Bed,3,1125,74,Apartment,f,,Private room,,1
1159,1335109,$32.00,Pankow,52.54292879469667,13.422979230894398,1.0,0,1.0,1.0,9.0,Pull-out Sofa,6,150,193,Apartment,f,$75.00,Entire home/apt,,1
6895,9931136,$17.00,Friedrichshain-Kreuzberg,52.49883922290535,13.421937716511902,1.5,0,1.0,1.0,10.0,Real Bed,9,1125,0,Apartment,f,,Private room,,1
11930,17717191,$55.00,Mitte,52.54086263831069,13.352874515583336,1.0,0,2.0,1.0,10.0,Real Bed,3,1125,0,Apartment,f,$25.00,Entire home/apt,,2
5501,7913656,$22.00,Neukölln,52.48354269741474,13.430567140713176,1.0,0,1.0,1.0,,Real Bed,1,1125,0,Apartment,f,,Private room,,1
16256,22010367,$35.00,Neukölln,52.474374089418895,13.42640301345683,1.0,0,1.0,1.0,,Real Bed,7,30,0,Apartment,f,,Private room,,1
8047,11814354,$90.00,Charlottenburg-Wilm.,52.48966187844781,13.28920465420416,2.0,0,4.0,2.0,,Real Bed,40,40,0,Loft,f,$30.00,Entire home/apt,,1
809,845613,$31.00,Charlottenburg-Wilm.,52.49636249972367,13.332700488225784,1.0,0,2.0,1.0,10.0,Real Bed,90,720,279,Apartment,f,$40.00,Entire home/apt,,1
19375,25760843,$75.00,Pankow,52.53207974686232,13.410372969937448,1.0,0,2.0,1.0,9.0,Real Bed,2,38,0,Apartment,f,$30.00,Private room,,2
13600,19675898,$22.00,Neukölln,52.48013428217432,13.445890071315956,1.0,0,1.0,1.0,10.0,Real Bed,5,31,0,Apartment,f,$10.00,Private room,,1
2650,4003893,$40.00,Tempelhof - Schöneberg,52.49340482069415,13.352051642976596,1.0,0,1.0,1.0,10.0,Pull-out Sofa,3,5,0,Apartment,f,$10.00,Private room,,2
21481,28581799,$39.00,Tempelhof - Schöneberg,52.471144635487825,13.333317002013542,1.0,0,2.0,1.0,10.0,Real Bed,2,1125,134,Apartment,f,$25.00,Private room,,2
22453,29773392,$28.00,Charlottenburg-Wilm.,52.512197519208385,13.29872122747315,1.0,25,1.0,1.0,,Real Bed,1,7,85,Apartment,f,,Private room,,1
8789,13243487,$50.00,Friedrichshain-Kreuzberg,52.49029536592433,13.415701580746052,1.0,8,1.0,1.0,10.0,Real Bed,2,1125,338,Apartment,f,$10.00,Private room,,1
3190,4819036,$70.00,Pankow,52.53283048948676,13.414757970743818,1.0,0,1.0,1.0,10.0,Real Bed,7,1125,0,Apartment,f,,Entire home/apt,,1
3620,5514311,$35.00,Tempelhof - Schöneberg,52.483469844147905,13.372977202502055,1.0,0,1.0,1.0,,Real Bed,1,1125,0,Apartment,f,,Private room,,1
9894,14793558,$25.00,Treptow - Köpenick,52.41706094544728,13.590059473757664,1.0,0,1.0,1.0,10.0,Real Bed,2,5,12,Apartment,f,$8.00,Private room,,1
19612,26114846,$80.00,Friedrichshain-Kreuzberg,52.52007945033226,13.466848817609982,1.0,0,1.0,1.0,,Real Bed,14,1125,35,Apartment,f,$40.00,Entire home/apt,,1
15301,21144335,$18.00,Pankow,52.55340399019886,13.401160311614284,1.0,0,2.0,1.0,10.0,Real Bed,2,1125,0,Apartment,f,$0.00,Private room,,1
3650,5559213,$155.00,Mitte,52.53110968974178,13.398294214123284,1.5,0,4.0,3.0,9.0,Real Bed,91,800,311,Loft,f,$45.00,Entire home/apt,,4
17720,23429407,$19.00,Friedrichshain-Kreuzberg,52.51074019106289,13.455777525126365,1.0,0,1.0,0.0,,Real Bed,1,1125,0,Apartment,f,,Entire home/apt,,1
22464,29786051,$30.00,Pankow,52.53825424358859,13.411259550254488,1.0,3,1.0,1.0,,Real Bed,1,14,33,Apartment,f,$0.00,Private room,,1
18307,24061418,$40.00,Pankow,52.535715119763424,13.425444171489444,1.0,0,1.0,1.0,10.0,Real Bed,2,1125,35,Apartment,f,,Private room,,1
4070,6336798,$55.00,Mitte,52.54325053143382,13.355708384949825,1.0,0,2.0,1.0,9.0,Real Bed,2,5,0,Apartment,f,$25.00,Entire home/apt,,2
8290,12194348,$120.00,Charlottenburg-Wilm.,52.500508251655724,13.308398480902266,1.0,30,1.0,1.0,8.0,Real Bed,2,1125,365,Apartment,f,$30.00,Private room,,1
1394,1750556,$35.00,Treptow - Köpenick,52.48810510313832,13.45304034731702,1.0,0,2.0,1.0,9.0,Real Bed,1,1125,0,Apartment,f,$20.00,Private room,,1
5976,8529085,$19.00,Mitte,52.51599824327602,13.424616230209669,1.0,19,6.0,1.0,9.0,Real Bed,1,14,252,Hostel,f,$0.00,Shared room,,1
3370,5101263,$38.00,Friedrichshain-Kreuzberg,52.515616679951926,13.4475832090467,1.0,0,1.0,1.0,10.0,Real Bed,1,1125,0,Apartment,f,,Private room,,1
21889,29094854,$50.00,Charlottenburg-Wilm.,52.505594192190244,13.31053529682842,1.0,0,1.0,1.0,,Real Bed,2,1125,0,Apartment,f,,Private room,,1
14960,20842315,$37.00,Friedrichshain-Kreuzberg,52.48913292362708,13.384264659692994,1.0,12,1.0,1.0,10.0,Real Bed,1,4,12,Condominium,f,$10.00,Private room,,1
20090,26790940,$150.00,Tempelhof - Schöneberg,52.48827014567221,13.346902874131516,1.0,25,2.0,0.0,8.0,Real Bed,2,1125,49,Apartment,f,$0.00,Entire home/apt,,1
18670,24660615,$60.00,Mitte,52.52959357640487,13.394623970465064,1.0,29,1.0,1.0,10.0,Real Bed,5,1125,74,Apartment,f,$39.00,Entire home/apt,,1
20592,27476768,$220.00,Pankow,52.529290230115755,13.410566569576016,1.0,12,8.0,3.0,10.0,Real Bed,4,1125,221,Apartment,f,$0.00,Entire home/apt,,1
1764,2379229,$25.00,Charlottenburg-Wilm.,52.47283349847252,13.296649154914038,1.0,6,1.0,1.0,10.0,Real Bed,2,12,332,Apartment,f,$15.00,Private room,,1
1054,1193404,$60.00,Pankow,52.53978496571707,13.417324672028515,1.0,5,2.0,1.0,9.0,Real Bed,2,1125,300,Apartment,f,$25.00,Entire home/apt,,1
16804,22445672,$50.00,Mitte,52.55292168887707,13.37540344687174,1.0,8,2.0,0.0,9.0,Real Bed,1,1125,23,Apartment,f,$40.00,Entire home/apt,,2
18350,24117748,$30.00,Pankow,52.53615678837622,13.423795359884885,1.0,0,1.0,1.0,,Real Bed,2,1125,252,Apartment,f,$20.00,Private room,,1
18684,24672772,$30.00,Mitte,52.551418096123896,13.358784216660585,1.0,0,1.0,1.0,10.0,Real Bed,7,14,0,Apartment,f,,Private room,,1
15478,21292634,$40.00,Friedrichshain-Kreuzberg,52.5057333875056,13.395592209333362,2.0,0,1.0,1.0,10.0,Real Bed,1,5,0,Apartment,f,$15.00,Private room,,1
8856,13340349,$21.00,Mitte,52.530302657717954,13.317594496526235,1.0,0,1.0,1.0,,Real Bed,10,28,0,Apartment,f,,Private room,,1
7002,10050590,$45.00,Mitte,52.54731889905371,13.392181822738365,1.0,0,1.0,1.0,10.0,Real Bed,2,1125,0,Apartment,f,,Private room,,2
12143,18019626,$120.00,Mitte,52.505252170731055,13.421934024338206,2.0,0,3.0,3.0,10.0,Real Bed,6,8,0,Apartment,f,$65.00,Entire home/apt,,1
7903,11606080,$100.00,Mitte,52.53226351223818,13.401041958537714,1.0,7,2.0,1.0,9.0,Real Bed,2,180,46,Condominium,f,$30.00,Entire home/apt,,2
12231,18117034,$30.00,Friedrichshain-Kreuzberg,52.52064229403066,13.447800333286095,1.0,0,1.0,1.0,10.0,Real Bed,3,1125,0,Apartment,f,$10.00,Private room,,2
13334,19422553,$20.00,Friedrichshain-Kreuzberg,52.52194243221094,13.454534783856447,1.0,0,1.0,1.0,10.0,Real Bed,8,25,98,Apartment,f,$0.00,Private room,,1
1736,2338603,$43.00,Pankow,52.53415520231882,13.421170311664095,1.0,0,2.0,0.0,8.0,Real Bed,150,360,128,Apartment,f,$75.00,Entire home/apt,,2
13451,19552056,$30.00,Friedrichshain-Kreuzberg,52.49612896421746,13.420098788866355,1.0,0,1.0,1.0,10.0,Real Bed,9,31,0,Apartment,f,$0.00,Private room,,1
13993,20028451,$90.00,Tempelhof - Schöneberg,52.48208541447113,13.361021026334699,1.0,6,3.0,1.0,9.0,Real Bed,3,1125,270,Apartment,f,$39.00,Entire home/apt,,2
11539,17258679,$25.00,Treptow - Köpenick,52.46620766878507,13.484838041473225,1.0,0,1.0,1.0,10.0,Real Bed,3,7,0,Apartment,f,$0.00,Private room,,1
1568,2031017,$50.00,Neukölln,52.467084119845545,13.433114390188795,1.0,0,2.0,2.0,10.0,Real Bed,1,1125,0,Apartment,f,,Entire home/apt,,1
462,484506,$58.00,Friedrichshain-Kreuzberg,52.4959209577466,13.424763196749694,1.0,0,1.0,1.0,10.0,Real Bed,5,1000,0,Apartment,f,,Entire home/apt,,1
743,784500,$79.00,Pankow,52.53238273666703,13.4315284516423,1.0,0,2.0,2.0,10.0,Real Bed,5,30,129,Apartment,f,,Entire home/apt,,1
8414,12459760,$45.00,Neukölln,52.49488973268341,13.422035256509108,1.0,0,1.0,1.0,10.0,Real Bed,2,1125,0,Apartment,f,$0.00,Entire home/apt,,1
22411,29727312,$145.00,Mitte,52.53268965338871,13.381146890857613,1.0,0,1.0,0.0,,Real Bed,3,1125,320,Apartment,f,$45.00,Entire home/apt,,1
3994,6238160,$81.00,Mitte,52.510747145943974,13.382378835777516,1.0,0,1.0,1.0,10.0,Real Bed,4,19,0,Apartment,f,,Entire home/apt,,2
17235,22943567,$55.00,Pankow,52.536176945538124,13.419539690976125,1.0,3,1.0,1.0,9.0,Real Bed,1,7,3,Apartment,f,$0.00,Private room,,2
12571,18547011,$45.00,Friedrichshain-Kreuzberg,52.49397180915244,13.383521469826913,1.0,6,1.0,1.0,10.0,Real Bed,1,21,108,Apartment,f,$30.00,Entire home/apt,,1
8817,13276162,$90.00,Steglitz - Zehlendorf,52.423456221310616,13.202666601659894,1.0,3,2.0,2.0,10.0,Real Bed,5,1125,103,Apartment,f,$18.00,Entire home/apt,,1
9308,13955279,$23.00,Pankow,52.53396762374636,13.430444428465405,1.0,0,2.0,1.0,10.0,Real Bed,2,1125,0,Apartment,f,,Private room,,1
10654,16075242,$40.00,Charlottenburg-Wilm.,52.511355130952346,13.301024219653668,1.0,0,1.0,1.0,,Real Bed,60,90,0,Apartment,f,$50.00,Entire home/apt,,1
6284,9063682,$80.00,Pankow,52.54445344204606,13.420172656988392,1.0,8,4.0,1.0,9.0,Real Bed,4,1125,33,Apartment,f,$50.00,Entire home/apt,,2
16656,22311825,$35.00,Lichtenberg,52.507788708016655,13.502507413169713,1.0,0,4.0,2.0,,Real Bed,3,7,0,Apartment,f,$10.00,Entire home/apt,,1
12944,18973169,$36.00,Mitte,52.53367911217824,13.405674289530168,1.0,0,1.0,1.0,,Real Bed,1,1125,0,Apartment,f,,Private room,,1
20668,27570328,$30.00,Mitte,52.543877927797496,13.358633505707704,1.0,0,1.0,0.0,,Real Bed,1,1125,0,Apartment,f,,Entire home/apt,,1
20246,26973425,$150.00,Friedrichshain-Kreuzberg,52.50409028803749,13.42137614632417,1.0,29,3.0,2.0,10.0,Real Bed,14,60,179,Apartment,f,,Entire home/apt,,1
8536,12788419,$350.00,Charlottenburg-Wilm.,52.47898315248025,13.324570610509415,2.0,0,6.0,5.0,8.0,Real Bed,2,1125,0,Aparthotel,f,$50.00,Private room,,8
5494,7909249,$20.00,Charlottenburg-Wilm.,52.522835048100355,13.311136830791053,1.0,0,1.0,1.0,,Futon,4,1125,0,Apartment,f,,Private room,,1
12726,18744124,$15.00,Treptow - Köpenick,52.468893430439024,13.492938411451854,1.0,0,1.0,1.0,,Real Bed,1,12,0,Apartment,f,,Private room,,1
13644,19714148,$45.00,Tempelhof - Schöneberg,52.491719595083275,13.365743845498278,1.0,22,1.0,1.0,10.0,Real Bed,3,14,352,Apartment,f,$15.00,Entire home/apt,,1
16827,22475071,$50.00,Friedrichshain-Kreuzberg,52.51454157416085,13.43308526258664,1.0,0,1.0,1.0,,Real Bed,8,16,0,Apartment,f,,Private room,,1
19263,25502930,$100.00,Friedrichshain-Kreuzberg,52.51503216801913,13.460670329412904,1.0,0,2.0,2.0,8.0,Real Bed,3,1125,0,Apartment,f,$30.00,Entire home/apt,,2
17242,22952790,$15.00,Mitte,52.553119497706824,13.388719105312054,1.0,0,1.0,1.0,,Real Bed,14,26,0,Apartment,f,$0.00,Private room,,1
8648,13022716,$76.00,Mitte,52.51869682532706,13.419191392358556,1.0,16,2.0,1.0,9.0,Real Bed,1,1125,69,Apartment,f,$25.00,Entire home/apt,,1
10471,15799655,$75.00,Neukölln,52.4903982605831,13.424038252914126,1.0,0,2.0,0.0,8.0,Real Bed,3,50,0,Apartment,f,$20.00,Entire home/apt,,1
8281,12179772,$60.00,Friedrichshain-Kreuzberg,52.491811477719395,13.419773259521428,1.0,0,1.0,1.0,10.0,Real Bed,2,1125,0,Apartment,f,$5.00,Private room,,1
4335,6695238,$59.00,Friedrichshain-Kreuzberg,52.52163157464735,13.44829345223682,1.0,0,1.0,1.0,10.0,Real Bed,2,1125,0,Apartment,f,$20.00,Entire home/apt,,1
10813,16268078,$16.00,Mitte,52.53432380804212,13.406972660313684,1.0,0,1.0,1.0,10.0,Real Bed,4,14,0,Apartment,f,$5.00,Private room,,1
16581,22262388,$70.00,Mitte,52.52310234566487,13.342471513559778,1.5,0,1.0,1.0,10.0,Real Bed,3,1125,0,Apartment,f,,Private room,,1
